noteId,noteAuthorParticipantId_x,createdAtMillis_x,tweetId,classification,misleadingOther,misleadingFactualError,misleadingManipulatedMedia,misleadingOutdatedInformation,misleadingMissingImportantContext,misleadingUnverifiedClaimAsFact,misleadingSatire,notMisleadingOther,notMisleadingFactuallyCorrect,notMisleadingOutdatedButNotWhenWritten,notMisleadingClearlySatire,notMisleadingPersonalOpinion,trustworthySources,summary,isMediaNote,noteAuthorParticipantId_y,createdAtMillis_y,timestampMillisOfFirstNonNMRStatus,firstNonNMRStatus,timestampMillisOfCurrentStatus,currentStatus,timestampMillisOfLatestNonNMRStatus,mostRecentNonNMRStatus,timestampMillisOfStatusLock,lockedStatus,timestampMillisOfRetroLock,currentCoreStatus,currentExpansionStatus,currentGroupStatus,currentDecidedBy,currentModelingGroup,timestampMillisOfMostRecentStatusChange,timestampMillisOfNmrDueToMinStableCrhTime,currentMultiGroupStatus,currentModelingMultiGroup,timestampMinuteOfFinalScoringOutput,timestampMillisOfFirstNmrDueToMinStableCrhTime
1640795953472114688,5684B38EB58FD8BE75ABA37F0BE040EC70380B002ADF9DBDE2415CB32782EAEE,1680031214479,1640773789679230977,NOT_MISLEADING,0,0,0,0,0,0,0,0,1,0,0,0,1,"Between 1982 and March 2023, 73 out of the 141 mass shootings in the United States 73 were carried out by white shooters. 51% of all shootings.    https://www.npr.org/2021/03/27/981803154/why-nearly-all-mass-shooters-are-men    https://www.statista.com/statistics/476456/mass-shootings-in-the-us-by-shooter-s-race/",0,5684B38EB58FD8BE75ABA37F0BE040EC70380B002ADF9DBDE2415CB32782EAEE,1680031214479,nan,nan,1721920068424,NEEDS_MORE_RATINGS,nan,nan,1681241967970.0,NEEDS_MORE_RATINGS,nan,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0,-1,nan,nan,nan,28856277,nan
1780256247847248236,78B383AA66981F722CB82AACB24CF853937CAC0F680DDB590A65082CFEF93B8F,1713281139705,1779984568143282686,MISINFORMED_OR_POTENTIALLY_MISLEADING,0,0,0,0,1,0,0,0,0,0,0,0,1,"Article headline and tweet do not accurately reflect the content of the titled article. The headline and tweet say the bill bans protections for workers, but the article says the bill only prevents local jurisdictions from setting their protections—an important difference.    https://civileats.com/2024/03/20/florida-banned-farmworker-heat-protections-a-groundbreaking-partnership-offers-a-solution/",0,78B383AA66981F722CB82AACB24CF853937CAC0F680DDB590A65082CFEF93B8F,1713281139705,nan,nan,1721920068424,NEEDS_MORE_RATINGS,nan,nan,1714493252571.0,NEEDS_MORE_RATINGS,nan,nan,nan,nan,ExpansionPlusModel (v1.1),nan,-1,nan,nan,nan,28856277,nan
1799852710981988670,78B383AA66981F722CB82AACB24CF853937CAC0F680DDB590A65082CFEF93B8F,1717953300603,1799343662452932623,MISINFORMED_OR_POTENTIALLY_MISLEADING,0,1,0,0,0,0,0,0,0,0,0,0,1,"While Hitler died in April of 1945, the first free, post-war federal election in Germany didn't happen until 1949. And even then, it took place in a divided Germany. The first free election in a unified Germany occured in 1990.     https://en.wikipedia.org/wiki/1949_West_German_federal_election    https://en.wikipedia.org/wiki/1990_German_federal_election",0,78B383AA66981F722CB82AACB24CF853937CAC0F680DDB590A65082CFEF93B8F,1717953300603,nan,nan,1721920068424,NEEDS_MORE_RATINGS,nan,nan,1719167903276.0,NEEDS_MORE_RATINGS,nan,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,nan,CoreModel (v1.1),nan,-1,nan,nan,nan,28856277,nan
1853800992216944809,78B383AA66981F722CB82AACB24CF853937CAC0F680DDB590A65082CFEF93B8F,1730815573158,1853412554472603846,NOT_MISLEADING,0,0,0,0,0,0,0,0,1,0,0,0,1,"While women were granted right to vote in 1920 and the ratification of the 19th Amendment, local laws and practices made suffrage for Black woman nearly unheard of until the passage of the Civil Voting Rights Act of 1964.    https://naacp.org/find-resources/history-explained/legislative-milestones/voting-rights-act-1965    https://www.archives.gov/research/african-americans/vote",0,78B383AA66981F722CB82AACB24CF853937CAC0F680DDB590A65082CFEF93B8F,1730815573158,nan,nan,1731316751735,NEEDS_MORE_RATINGS,nan,nan,nan,nan,nan,nan,nan,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0,1730816789144,nan,nan,nan,28856277,nan
1817361605237313557,CAA3DEA7CFC07BD080F8BEFA3E6BC1575E6DE1BE2D3BBD051F7A42EE15011A12,1722127746292,1817211899894780374,MISINFORMED_OR_POTENTIALLY_MISLEADING,0,1,0,0,0,1,1,0,0,0,0,0,1,There is no evidence that Ronald Reagan said this. The quote has been fact checked by the Ronald Reagan Presidential Foundation and several news sources:  https://x.com/RonaldReagan/status/1286100976181473282  https://www.reuters.com/article/world/fact-checkno-evidence-ronald-reagan-saiddemocrats-will-restrict-freedoms--idUSKCN24N23C/  https://www.usatoday.com/story/news/factcheck/2020/07/21/fact-check-ronald-reagan-didnt-say-democrats-would-restrict-freedoms/5483006002/,0,CAA3DEA7CFC07BD080F8BEFA3E6BC1575E6DE1BE2D3BBD051F7A42EE15011A12,1722127746292,1722222749017.0,CURRENTLY_RATED_HELPFUL,1725714926632,CURRENTLY_RATED_HELPFUL,1722222749017.0,CURRENTLY_RATED_HELPFUL,1724498577349.0,CURRENTLY_RATED_HELPFUL,nan,CURRENTLY_RATED_HELPFUL,CURRENTLY_RATED_HELPFUL,nan,CoreModel (v1.1),nan,1722222749017,nan,nan,nan,28856277,nan
1817429637200269439,CAA3DEA7CFC07BD080F8BEFA3E6BC1575E6DE1BE2D3BBD051F7A42EE15011A12,1722143966376,1817349837936799804,MISINFORMED_OR_POTENTIALLY_MISLEADING,0,0,0,0,1,1,0,0,0,0,0,0,1,"Vance didn't create a business for the United States, but rather created a venture capital firm for himself &amp; his investors. His venture firm was directly responsible for few jobs &amp; likely paid little tax (to Ohio/US) by using QSBS &amp; carried interest loopholes.    https://www.politico.com/news/2022/10/30/jd-vance-job-creator-ohio-senate-00064119   https://www.wsj.com/politics/elections/vp-pick-jd-vance-short-career-venture-capitalist-b3d941e1  https://www.investopedia.com/terms/q/qsbs-qualified-small-business-stock.asp  https://carta.com/learn/private-funds/venture-capital/taxes/#carried-interest",0,CAA3DEA7CFC07BD080F8BEFA3E6BC1575E6DE1BE2D3BBD051F7A42EE15011A12,1722143966376,nan,nan,1730128747152,NEEDS_MORE_RATINGS,nan,nan,1723425456611.0,NEEDS_MORE_RATINGS,nan,nan,nan,nan,CoreModel (v1.1),nan,1722148373612,-1.0,nan,nan,28856277,nan
1592778879885709312,F6D9C6C3398C95AFEDAC6D58133DBA15A17A9BF191FD599F83C9D348F28557C5,1668583052022,1592776673891581952,MISINFORMED_OR_POTENTIALLY_MISLEADING,0,1,0,0,0,0,0,0,0,0,0,0,1,The name of the rocket is the Space Launch System (SLS). Artemis 1 is the name of the current un-crewed mission.    https://www.nasa.gov/artemis-1,0,F6D9C6C3398C95AFEDAC6D58133DBA15A17A9BF191FD599F83C9D348F28557C5,1668583052022,1668649351756.0,CURRENTLY_RATED_HELPFUL,1721920068424,NEEDS_MORE_RATINGS,1668649351756.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,nan,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0,-1,nan,nan,nan,28856277,nan
1815397187695636869,2F3AA552C90A4FA7819249A93A69C245402D355385F858C4E4C610D8A6C777FC,1721659392653,1815357148949299469,MISINFORMED_OR_POTENTIALLY_MISLEADING,0,0,0,0,1,0,0,0,0,0,0,0,1,"Harris is voor het recht op abortus, maar de claim dat zij een wet wil die abortus wil toestaan tot het moment van geboorte is onjuist. Harris noemde deze door Republikeinen verzonnen claim 'Belachelijk'. https://eu.usatoday.com/story/news/politics/2023/09/10/harris-rejects-gop-democrats-abortion-rights-until-birth/70817196007/",0,2F3AA552C90A4FA7819249A93A69C245402D355385F858C4E4C610D8A6C777FC,1721659392653,1722453636515.0,CURRENTLY_RATED_HELPFUL,1727367341449,NEEDS_MORE_RATINGS,1722453636515.0,CURRENTLY_RATED_HELPFUL,1727367341449.0,NEEDS_MORE_RATINGS,nan,nan,nan,CURRENTLY_RATED_HELPFUL,CoreModel (v1.1),11.0,1722709004395,-1.0,nan,nan,28856277,nan
1821853887860551934,2F3AA552C90A4FA7819249A93A69C245402D355385F858C4E4C610D8A6C777FC,1723198789931,1821619308126249425,MISINFORMED_OR_POTENTIALLY_MISLEADING,0,1,0,0,1,0,0,0,0,0,0,0,1,De foto is van begin jaren negentig. https://www.gettyimages.nl/detail/nieuwsfoto%27s/women-sunbathing-on-ipanema-beach-rio-de-janeiro-circa-nieuwsfotos/80030228,0,2F3AA552C90A4FA7819249A93A69C245402D355385F858C4E4C610D8A6C777FC,1723198789931,nan,nan,1727367341449,NEEDS_MORE_RATINGS,nan,nan,1727367341449.0,NEEDS_MORE_RATINGS,nan,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),11.0,1723214798852,-1.0,nan,nan,28856277,nan
1821899998956569058,2F3AA552C90A4FA7819249A93A69C245402D355385F858C4E4C610D8A6C777FC,1723209783675,1821831757844324852,MISINFORMED_OR_POTENTIALLY_MISLEADING,0,0,0,0,1,0,0,0,0,0,0,0,1,Uit ander onderzoek blijkt juist dat coronavaccins veilig en zeer effectief zijn.   https://scientias.nl/grootste-studie-ooit-toont-aan-hoe-ongelooflijk-effectief-de-coronavaccins-waren-en-zijn/  https://www.medischcontact.nl/actueel/laatste-nieuws/nieuwsartikel/real-world-evidence-bevestigt-vaccins-tegen-covid-19-veilig-en-effectief,0,2F3AA552C90A4FA7819249A93A69C245402D355385F858C4E4C610D8A6C777FC,1723209783675,nan,nan,1727367341449,NEEDS_MORE_RATINGS,nan,nan,1727367341449.0,NEEDS_MORE_RATINGS,nan,NEEDS_MORE_RATINGS,nan,NEEDS_MORE_RATINGS,CoreModel (v1.1),11.0,1723214798852,-1.0,nan,nan,28856277,nan
